X,Y,Z
-71.0,-103.0,-7.809288949926067e-08
-71.0,-102.0,-1.0739570581663379e-07
-71.0,-101.0,-1.7217662161270212e-07
-71.0,-100.0,-3.3277652528146374e-07
-71.0,-99.0,-4.6769501074072887e-07
-71.0,-98.0,-3.920194517880435e-07
-71.0,-97.0,-1.5684934851571013e-07
-71.0,-96.0,3.6717896552424175e-07
-71.0,-95.0,2.1764807802696766e-06
-71.0,-94.0,3.2629754429977934e-06
-71.0,-93.0,2.8312796483705576e-06
-71.0,-92.0,2.300771859307218e-06
-71.0,-91.0,2.301700245814198e-06
-71.0,-90.0,3.877834875176665e-06
-71.0,-89.0,4.62507967632654e-06
-71.0,-88.0,4.623931240389304e-06
-71.0,-87.0,5.8473665677576274e-06
-71.0,-86.0,5.010406814553857e-07
-71.0,-85.0,-7.472668410812968e-06
-71.0,-84.0,-1.148961594399068e-05
-71.0,-83.0,-1.1069078934910034e-05
-71.0,-82.0,3.4473278475609534e-06
-71.0,-81.0,2.802706927487492e-05
-71.0,-80.0,2.4079749297258752e-05
-71.0,-79.0,2.0005192794271052e-05
-71.0,-78.0,-1.374754572064525e-05
-71.0,-77.0,-0.00011754408505898123
-71.0,-76.0,-0.00033604567203298925
-71.0,-75.0,-0.00043405597428461146
-71.0,-74.0,-0.0004027890836210867
-71.0,-73.0,-0.00022582401731620322
-71.0,-72.0,0.00036079118846383304
-71.0,-71.0,0.0010113208794036172
-71.0,-70.0,0.000978700249606388
-71.0,-69.0,0.0006730676060647208
-71.0,-68.0,-6.727716111405549e-05
-71.0,-67.0,-0.0017832100568799698
-71.0,-66.0,-0.003057207608191602
-71.0,-65.0,-0.0032792196108636313
-71.0,-64.0,-0.003042174610374648
-71.0,-63.0,-0.0027252926945498497
-71.0,-62.0,-0.007453263861382093
-71.0,-61.0,-0.008268977427432411
-71.0,-60.0,-0.006135088551311313
-71.0,-59.0,-0.003876122753235845
-71.0,-58.0,-0.0016936607929669831
-71.0,-57.0,-0.0009643817286031108
-71.0,-56.0,0.0024092369367759137
-71.0,-55.0,0.01875805563811092
-71.0,-54.0,0.03641792120707153
-71.0,-53.0,0.03661776538372666
-71.0,-52.0,0.03224759604979268
-71.0,-51.0,-0.00048691227482790456
-71.0,-50.0,-0.17511976307709068
-71.0,-49.0,-0.1579868632839657
-71.0,-48.0,0.06462255383840994
-71.0,-47.0,0.2289993013348154
-71.0,-46.0,0.361794064661746
-71.0,-45.0,0.6589760502705692
-71.0,-44.0,1.262437808549891
-71.0,-43.0,2.1299042533753094
-71.0,-42.0,2.9961898685737167
-71.0,-41.0,3.9045822503946868
-71.0,-40.0,4.886510135982485
-71.0,-39.0,5.959572256950299
-71.0,-38.0,7.173749365057924
-71.0,-37.0,8.582053557185255
-71.0,-36.0,10.07590936307121
-71.0,-35.0,11.467909262421326
-71.0,-34.0,12.744078463328684
-71.0,-33.0,13.983332834848158
-71.0,-32.0,15.239940649811196
-71.0,-31.0,16.500631166862878
-71.0,-30.0,17.7608048273975
-71.0,-29.0,19.03086537383409
-71.0,-28.0,20.30646080775841
-71.0,-27.0,21.577330495300547
-71.0,-26.0,22.84904293326298
-71.0,-25.0,24.120361545032743
-71.0,-24.0,25.392073801361903
-71.0,-23.0,26.66319749349744
-71.0,-22.0,27.932760965031513
-71.0,-21.0,29.201092437079087
-71.0,-20.0,30.468290131581043
-71.0,-19.0,31.736685452760625
-71.0,-18.0,33.004414615468875
-71.0,-17.0,34.27536852900945
-71.0,-16.0,35.55295943069843
-71.0,-15.0,36.83459759583278
-71.0,-14.0,38.10800084277132
-71.0,-13.0,39.378162273971725
-71.0,-12.0,40.63428332535967
-71.0,-11.0,41.859335977018524
-71.0,-10.0,43.08299983811853
-71.0,-9.0,44.335909721554195
-71.0,-8.0,45.61115214201406
-71.0,-7.0,46.96369964251859
-71.0,-6.0,48.41139102458894
-71.0,-5.0,49.82974830067178
-71.0,-4.0,51.07096380855667
-71.0,-3.0,52.22419477888869
-71.0,-2.0,53.10076769628915
-71.0,-1.0,53.61620074639892
-71.0,0.0,53.77597303184673
-71.0,1.0,53.6052071757299
-71.0,2.0,53.13429214875595
-71.0,3.0,52.27539711202966
-71.0,4.0,51.135233482436455
-71.0,5.0,49.86476386860046
-71.0,6.0,48.41097488786198
-71.0,7.0,46.97062410193045
-71.0,8.0,45.63175573984027
-71.0,9.0,44.355232310042965
-71.0,10.0,43.09156729526145
-71.0,11.0,41.858012655529784
-71.0,12.0,40.62763494359329
-71.0,13.0,39.37087063001852
-71.0,14.0,38.10850502167681
-71.0,15.0,36.83326215292156
-71.0,16.0,35.551050647380094
-71.0,17.0,34.27282864463805
-71.0,18.0,33.000458191160035
-71.0,19.0,31.73140438059335
-71.0,20.0,30.463582739371937
-71.0,21.0,29.198276209010896
-71.0,22.0,27.931368151327195
-71.0,23.0,26.662455684000776
-71.0,24.0,25.39221494278025
-71.0,25.0,24.121377518498328
-71.0,26.0,22.85014434061442
-71.0,27.0,21.579130907935696
-71.0,28.0,20.309254752451142
-71.0,29.0,19.036663496636407
-71.0,30.0,17.765936099790657
-71.0,31.0,16.504257808319764
-71.0,32.0,15.256763447223427
-71.0,33.0,14.006562777999271
-71.0,34.0,12.737596366800812
-71.0,35.0,11.453288019987866
-71.0,36.0,10.1750082059689
-71.0,37.0,8.891606531951089
-71.0,38.0,7.50556616792008
-71.0,39.0,6.117258648882976
-71.0,40.0,4.900436392782472
-71.0,41.0,3.867923949776568
-71.0,42.0,2.9813843634870834
-71.0,43.0,2.1289340839535775
-71.0,44.0,1.2542917092565498
-71.0,45.0,0.6053121530529412
-71.0,46.0,0.2890843699647985
-71.0,47.0,0.15094714088865183
-71.0,48.0,0.01997446851385023
-71.0,49.0,-0.11205814442091366
-71.0,50.0,-0.24781380123834693
-71.0,51.0,-0.3081945459997313
-71.0,52.0,-0.31158640749212413
-71.0,53.0,-0.16053811699603315
-71.0,54.0,0.007607637146433924
-71.0,55.0,0.006238030239317084
-71.0,56.0,0.0038368942620242057
-71.0,57.0,0.004982067368518272
-71.0,58.0,-0.0030964977248550793
-71.0,59.0,-0.00928074243696896
-71.0,60.0,-0.008997459777576171
-71.0,61.0,-0.012348175692833635
-71.0,62.0,-0.011783072858363677
-71.0,63.0,-0.009442611703188563
-71.0,64.0,-0.005548205475700708
-71.0,65.0,-0.0007759330535431693
-71.0,66.0,0.00020757451178650085
-71.0,67.0,0.00020628963806257127
-71.0,68.0,-0.00041321425209366475
-71.0,69.0,-0.001096605445277448
-71.0,70.0,-0.0013766476446648722
-71.0,71.0,-0.0013573105727915312
-71.0,72.0,-0.0007320845952505724
-71.0,73.0,-0.00019831047775971925
-71.0,74.0,-1.5539714962986453e-05
-71.0,75.0,-1.3064242794934283e-05
-71.0,76.0,-8.682948422093103e-05
-71.0,77.0,-0.00017654677497523275
-71.0,78.0,-0.0002123228635403428
-71.0,79.0,-0.00015287288793463752
-71.0,80.0,-0.00013652260227738926
-71.0,81.0,-9.284380389881867e-05
-71.0,82.0,-4.1448792324291605e-05
-71.0,83.0,-3.074951729131193e-06
-71.0,84.0,1.2013755903747717e-06
-71.0,85.0,-3.4384703324204864e-06
-71.0,86.0,-1.006702860894615e-05
-71.0,87.0,-2.472540533272857e-05
-71.0,88.0,-3.7855625437505926e-05
-71.0,89.0,-4.545233588295556e-05
-71.0,90.0,-3.91680103174009e-05
-71.0,91.0,-1.4224474302529872e-05
-71.0,92.0,-3.1537823271080566e-06
-71.0,93.0,-5.321555059091323e-07
-71.0,94.0,1.820592030455371e-06
-71.0,95.0,1.3597661933993074e-06
-71.0,96.0,-3.4823072335656473e-07
-71.0,97.0,-1.6368964503428906e-06
-71.0,98.0,-2.0741858721976077e-06
-71.0,99.0,-2.0318861618167346e-06
-71.0,100.0,-1.4602715403807285e-06
-71.0,101.0,-8.083667766493422e-07
-71.0,102.0,-5.559329871902167e-07
-71.0,103.0,-4.3944630199954346e-07
-71.0,104.0,-2.018694118510823e-07
-71.0,105.0,-2.2153002575088696e-07
-71.0,106.0,-4.632414257244211e-07
-71.0,107.0,-2.7662492572089404e-07
-71.0,108.0,-2.1758441770502364e-07
-71.0,109.0,-1.4126447706697894e-07
-71.0,110.0,-5.929214935283381e-08
-71.0,111.0,-1.7485528070921142e-09
-71.0,112.0,2.3526891003092072e-08
-71.0,113.0,4.255023107686686e-08
-71.0,114.0,4.0628182497330124e-08
-70.0,-115.0,8.976753245363044e-10
-70.0,-114.0,9.351835114175768e-09
-70.0,-113.0,9.02504942916765e-09
-70.0,-112.0,7.2185503341509016e-09
-70.0,-111.0,5.20338263967625e-09
-70.0,-110.0,-2.434819206165454e-08
-70.0,-109.0,-1.036814576836859e-07
-70.0,-108.0,-1.6832377787643924e-07
-70.0,-107.0,-1.7009701787513837e-07
-70.0,-106.0,-1.2078283865497055e-07
-70.0,-105.0,-2.9665239606039006e-08
-70.0,-104.0,7.65261989815198e-09
-70.0,-103.0,-3.965378859072484e-08
-70.0,-102.0,-1.3232063728146335e-07
-70.0,-101.0,-2.1344102517662765e-07
-70.0,-100.0,-3.7233738753903325e-07
-70.0,-99.0,-5.663085575399626e-07
-70.0,-98.0,-5.938232319490853e-07
-70.0,-97.0,-3.51486688257833e-07
-70.0,-96.0,2.213802659774478e-07
-70.0,-95.0,1.9409375045649227e-06
-70.0,-94.0,3.8828845963829675e-06
-70.0,-93.0,4.44678223409581e-06
-70.0,-92.0,3.379598951050991e-06
-70.0,-91.0,2.707756172080225e-06
-70.0,-90.0,3.55229929719568e-06
-70.0,-89.0,4.060492404200871e-06
-70.0,-88.0,8.268900056160346e-06
-70.0,-87.0,8.217817176245555e-06
-70.0,-86.0,1.0991826378787704e-06
-70.0,-85.0,-7.544947348576601e-06
-70.0,-84.0,-1.3852244662722833e-05
-70.0,-83.0,-1.5894229591083403e-05
-70.0,-82.0,3.3474866142708765e-06
-70.0,-81.0,3.465301250621497e-05
-70.0,-80.0,4.6817044539022436e-05
-70.0,-79.0,2.0337604463878943e-05
-70.0,-78.0,-1.705484375013117e-05
-70.0,-77.0,-0.0001159161784280027
-70.0,-76.0,-0.00032884422524460537
-70.0,-75.0,-0.0005085118463846906
-70.0,-74.0,-0.0005159238748087062
-70.0,-73.0,-0.00032797752298632403
-70.0,-72.0,0.0002529401089696254
-70.0,-71.0,0.001141332192045275
-70.0,-70.0,0.0015023248282308665
-70.0,-69.0,0.0010690284205562876
-70.0,-68.0,8.538835808276857e-05
-70.0,-67.0,-0.0017861385169874182
-70.0,-66.0,-0.003548392629172104
-70.0,-65.0,-0.004267555058901005
-70.0,-64.0,-0.0038444643254904685
-70.0,-63.0,-0.0029603707050545147
-70.0,-62.0,-0.007860882542357662
-70.0,-61.0,-0.012302806654737602
-70.0,-60.0,-0.01076481595171944
-70.0,-59.0,-0.00598174068490685
-70.0,-58.0,-0.0009950266262814976
-70.0,-57.0,0.003347835819653803
-70.0,-56.0,0.020078851706687023
-70.0,-55.0,0.04673599610224681
-70.0,-54.0,0.051507658586606886
-70.0,-53.0,0.036437783800070594
-70.0,-52.0,-0.00012170469012978559
-70.0,-51.0,-0.1820351791640935
-70.0,-50.0,-0.3486813844913486
-70.0,-49.0,-0.22311917901912073
-70.0,-48.0,0.09579298685638465
-70.0,-47.0,0.4932550976312228
-70.0,-46.0,0.849599176074763
-70.0,-45.0,1.2440175704321503
-70.0,-44.0,1.9434389424065681
-70.0,-43.0,2.940369616263516
-70.0,-42.0,4.052413249606293
-70.0,-41.0,5.120667936314684
-70.0,-40.0,6.1998722317561095
-70.0,-39.0,7.337027624201548
-70.0,-38.0,8.548686531536971
-70.0,-37.0,9.8469944979296
-70.0,-36.0,11.320178603544548
-70.0,-35.0,12.715583289866
-70.0,-34.0,13.976748490210824
-70.0,-33.0,15.240880558868435
-70.0,-32.0,16.50837174478577
-70.0,-31.0,17.770497937853065
-70.0,-30.0,19.033784664516354
-70.0,-29.0,20.305734420713815
-70.0,-28.0,21.575468446203384
-70.0,-27.0,22.847056018167564
-70.0,-26.0,24.119158115619296
-70.0,-25.0,25.39098533992456
-70.0,-24.0,26.662756494932985
-70.0,-23.0,27.93307265309157
-70.0,-22.0,29.20234243884912
-70.0,-21.0,30.47046312277873
-70.0,-20.0,31.73738099525801
-70.0,-19.0,33.00508157477379
-70.0,-18.0,34.275066164185056
-70.0,-17.0,35.545650884811245
-70.0,-16.0,36.82227925089512
-70.0,-15.0,38.10384187021327
-70.0,-14.0,39.381130321532446
-70.0,-13.0,40.646501693328105
-70.0,-12.0,41.90364780657738
-70.0,-11.0,43.132505576600856
-70.0,-10.0,44.34283436883508
-70.0,-9.0,45.59356974435755
-70.0,-8.0,46.88662999930155
-70.0,-7.0,48.236599849016194
-70.0,-6.0,49.684624320203675
-70.0,-5.0,51.038773518922866
-70.0,-4.0,52.35128587522452
-70.0,-3.0,53.52911509948976
-70.0,-2.0,54.36809543354763
-70.0,-1.0,54.85524955446742
-70.0,0.0,55.007344968931896
-70.0,1.0,54.8743463014968
-70.0,2.0,54.40835291685036
-70.0,3.0,53.56051730442103
-70.0,4.0,52.384432050864945
-70.0,5.0,51.081887662067366
-70.0,6.0,49.700826554740196
-70.0,7.0,48.24479446108418
-70.0,8.0,46.904537899958825
-70.0,9.0,45.6082451696802
-70.0,10.0,44.34978948362589
-70.0,11.0,43.13013973102623
-70.0,12.0,41.898653323371114
-70.0,13.0,40.64248196465536
-70.0,14.0,39.37222644175703
-70.0,15.0,38.10141386982362
-70.0,16.0,36.82067686621309
-70.0,17.0,35.542827402514355
-70.0,18.0,34.270514990589014
-70.0,19.0,33.00027875333123
-70.0,20.0,31.733986989670527
-70.0,21.0,30.46819460334736
-70.0,22.0,29.200832526231043
-70.0,23.0,27.93158875541707
-70.0,24.0,26.661498627194167
-70.0,25.0,25.391082833416355
-70.0,26.0,24.120105312690097
-70.0,27.0,22.84931519118701
-70.0,28.0,21.57929288309702
-70.0,29.0,20.310429726963864
-70.0,30.0,19.038816674997815
-70.0,31.0,17.77636149536579
-70.0,32.0,16.52979985226322
-70.0,33.0,15.269006385365381
-70.0,34.0,13.993574213015485
-70.0,35.0,12.716072360224372
-70.0,36.0,11.445691732544475
-70.0,37.0,10.182578546667518
-70.0,38.0,8.895619694077729
-70.0,39.0,7.506738814535117
-70.0,40.0,6.212002040117826
-70.0,41.0,5.114456234923524
-70.0,42.0,4.061500372462842
-70.0,43.0,2.9649009860606674
-70.0,44.0,1.9345251059223925
-70.0,45.0,1.1637768418687142
-70.0,46.0,0.7366508863851345
-70.0,47.0,0.3904946704429419
-70.0,48.0,0.08264060258400827
-70.0,49.0,-0.155835294908042
-70.0,50.0,-0.3620151909757805
-70.0,51.0,-0.44083224411103467
-70.0,52.0,-0.35446047646296036
-70.0,53.0,-0.1279958108262255
-70.0,54.0,0.03127992251101821
-70.0,55.0,0.04022103174388786
-70.0,56.0,0.01008646297204711
-70.0,57.0,0.0007411012556703187
-70.0,58.0,-0.005597278078315224
-70.0,59.0,-0.012923608841753339
-70.0,60.0,-0.012980880454381958
-70.0,61.0,-0.009768938832522672
-70.0,62.0,-0.012633654087753571
-70.0,63.0,-0.011940673310467328
-70.0,64.0,-0.009398192183159616
-70.0,65.0,-0.004332002322439397
-70.0,66.0,-0.00011672615683707593
-70.0,67.0,0.00015470523041507687
-70.0,68.0,-0.0005582650268210434
-70.0,69.0,-0.001507322200507589
-70.0,70.0,-0.0019423155721064308
-70.0,71.0,-0.001618925013014572
-70.0,72.0,-0.0007935605867726892
-70.0,73.0,-0.00022880010211490554
-70.0,74.0,1.0855411637170853e-05
-70.0,75.0,3.668822856937174e-05
-70.0,76.0,-7.894766769627082e-05
-70.0,77.0,-0.00022618593655587948
-70.0,78.0,-0.0003155327568186974
-70.0,79.0,-0.00025783535512947486
-70.0,80.0,-0.00016442893868411735
-70.0,81.0,-0.00012066222559435585
-70.0,82.0,-5.495323081796212e-05
-70.0,83.0,-2.018008548442166e-06
-70.0,84.0,1.2677572686928042e-05
-70.0,85.0,1.4681438833232096e-06
-70.0,86.0,-1.2759032698159268e-05
-70.0,87.0,-3.4116512422080906e-05
-70.0,88.0,-5.512719129034615e-05
-70.0,89.0,-5.966360318990984e-05
-70.0,90.0,-3.97785259609268e-05
-70.0,91.0,-1.353059505102956e-05
-70.0,92.0,-2.424720996290728e-06
-70.0,93.0,-9.67205605042654e-08
-70.0,94.0,2.0417617586303286e-07
-70.0,95.0,8.886169629155059e-07
-70.0,96.0,-5.628715924742311e-07
-70.0,97.0,-1.990208166659027e-06
-70.0,98.0,-2.5798170016619063e-06
-70.0,99.0,-2.4726334163630666e-06
-70.0,100.0,-1.7124153822519195e-06
-70.0,101.0,-1.0318949373944207e-06
-70.0,102.0,-7.042175659889411e-07
-70.0,103.0,-2.749856661794391e-07
-70.0,104.0,-6.861153573173441e-08
-70.0,105.0,-2.8651150840565277e-07
-70.0,106.0,-6.736864627885192e-07
-70.0,107.0,-5.837195630297242e-07
-70.0,108.0,-3.008853400256364e-07
-70.0,109.0,-1.9700780121959054e-07
-70.0,110.0,-8.292651877371068e-08
-70.0,111.0,1.487301184235819e-09
-70.0,112.0,5.243526782615204e-08
-70.0,113.0,8.31635591426065e-08
-70.0,114.0,4.8216792665720616e-08
-69.0,-115.0,3.2254078309914326e-09
-69.0,-114.0,7.355926385734312e-09
-69.0,-113.0,1.2455364965794123e-08
-69.0,-112.0,1.890727471732429e-08
-69.0,-111.0,1.41576477773549e-08
-69.0,-110.0,-1.7941246543289567e-08
-69.0,-109.0,-9.159811260752921e-08
-69.0,-108.0,-1.4987545698700408e-07
-69.0,-107.0,-1.6228794713769436e-07
-69.0,-106.0,-1.0806244056754061e-07
-69.0,-105.0,-2.0792342657019934e-09
-69.0,-104.0,5.934287350563557e-08
-69.0,-103.0,5.8255172835443025e-08
-69.0,-102.0,-2.535802721201567e-08
-69.0,-101.0,-1.5916645083341634e-07
-69.0,-100.0,-3.3642458735901344e-07
-69.0,-99.0,-5.199534065720166e-07
-69.0,-98.0,-5.938638591568172e-07
-69.0,-97.0,-4.403385328888803e-07
-69.0,-96.0,9.290661616882092e-08
-69.0,-95.0,1.5102779504577688e-06
-69.0,-94.0,3.019935596844271e-06
-69.0,-93.0,3.914401379923845e-06
-69.0,-92.0,3.1968015943412693e-06
-69.0,-91.0,1.8405996080100228e-06
-69.0,-90.0,2.242498604676446e-06
-69.0,-89.0,7.242982864578238e-06
-69.0,-88.0,1.0074737927284243e-05
-69.0,-87.0,7.350957900038499e-06
-69.0,-86.0,-1.9324803109901583e-06
-69.0,-85.0,-1.2863719147523238e-05
-69.0,-84.0,-2.1951483843278404e-05
-69.0,-83.0,-2.005418363331419e-05
-69.0,-82.0,3.9128419949233825e-06
-69.0,-81.0,4.103855467878179e-05
-69.0,-80.0,6.268355027940024e-05
-69.0,-79.0,5.325601098973182e-05
-69.0,-78.0,1.6163653787740796e-06
-69.0,-77.0,-9.285346780549333e-05
-69.0,-76.0,-0.00026781452949209915
-69.0,-75.0,-0.00041746661079772605
-69.0,-74.0,-0.0004638050971722257
-69.0,-73.0,-0.00030143128083518915
-69.0,-72.0,0.00022309269354941526
-69.0,-71.0,0.0009582228789718528
-69.0,-70.0,0.001482912600211918
-69.0,-69.0,0.001291751703722462
-69.0,-68.0,0.00012792609411165222
-69.0,-67.0,-0.0017767003739777327
-69.0,-66.0,-0.0032944048658964174
-69.0,-65.0,-0.0038569850328765416
-69.0,-64.0,-0.003300067911349235
-69.0,-63.0,-0.0020580897999132094
-69.0,-62.0,-0.006369382155435692
-69.0,-61.0,-0.01121229839297007
-69.0,-60.0,-0.012176282852634042
-69.0,-59.0,-0.006223561444205639
-69.0,-58.0,0.0017921986972849998
-69.0,-57.0,0.01941213379143914
-69.0,-56.0,0.046490614729169454
-69.0,-55.0,0.059445472097189526
-69.0,-54.0,0.043448609127455164
-69.0,-53.0,-0.0008466881195874963
-69.0,-52.0,-0.18433717786109777
-69.0,-51.0,-0.3653223604732835
-69.0,-50.0,-0.3874856045988934
-69.0,-49.0,-0.15349409344756262
-69.0,-48.0,0.24466280681390978
-69.0,-47.0,0.7415482980651953
-69.0,-46.0,1.3296394766021287
-69.0,-45.0,1.9278130306204453
-69.0,-44.0,2.7226404000443134
-69.0,-43.0,3.795985290045696
-69.0,-42.0,5.039235164065794
-69.0,-41.0,6.336373081663202
-69.0,-40.0,7.554122171605292
-69.0,-39.0,8.788997895227853
-69.0,-38.0,10.045057240136764
-69.0,-37.0,11.283585198275643
-69.0,-36.0,12.588248971939446
-69.0,-35.0,13.964972423484637
-69.0,-34.0,15.24046465954838
-69.0,-33.0,16.51416367980876
-69.0,-32.0,17.779639343588318
-69.0,-31.0,19.04304356725339
-69.0,-30.0,20.30825004508997
-69.0,-29.0,21.576207647905385
-69.0,-28.0,22.846412912518602
-69.0,-27.0,24.118001824837627
-69.0,-26.0,25.38994768870991
-69.0,-25.0,26.661717239446485
-69.0,-24.0,27.932536717760044
-69.0,-23.0,29.202517324164596
-69.0,-22.0,30.471560068552
-69.0,-21.0,31.739469964363657
-69.0,-20.0,33.00616996032991
-69.0,-19.0,34.273567675930884
-69.0,-18.0,35.54310581684612
-69.0,-17.0,36.81543158193682
-69.0,-16.0,38.09123539287726
-69.0,-15.0,39.37102299442066
-69.0,-14.0,40.64882243422959
-69.0,-13.0,41.91816520484525
-69.0,-12.0,43.172622759541646
-69.0,-11.0,44.40544203470863
-69.0,-10.0,45.624557396341835
-69.0,-9.0,46.8603151709
-69.0,-8.0,48.15274987404266
-69.0,-7.0,49.51296467675911
-69.0,-6.0,50.92447109103917
-69.0,-5.0,52.35923439431425
-69.0,-4.0,53.720404331307414
-69.0,-3.0,54.84653067569753
-69.0,-2.0,55.64185391941431
-69.0,-1.0,56.10067564792312
-69.0,0.0,56.27907434018363
-69.0,1.0,56.14726755297941
-69.0,2.0,55.67776250634201
-69.0,3.0,54.84098631820963
-69.0,4.0,53.696363386187
-69.0,5.0,52.35079852138783
-69.0,6.0,50.936535891366354
-69.0,7.0,49.51885001911427
-69.0,8.0,48.166329410187906
-69.0,9.0,46.871631393570794
-69.0,10.0,45.62858215921299
-69.0,11.0,44.40347341137313
-69.0,12.0,43.17087830799936
-69.0,13.0,41.91660263299892
-69.0,14.0,40.64651975698142
-69.0,15.0,39.36783647933349
-69.0,16.0,38.09065838537267
-69.0,17.0,36.81315287941217
-69.0,18.0,35.54009551562447
-69.0,19.0,34.27164911332771
-69.0,20.0,33.00496334997739
-69.0,21.0,31.738396413190994
-69.0,22.0,30.470448014555956
-69.0,23.0,29.20125438533202
-69.0,24.0,27.93145968981434
-69.0,25.0,26.6611684186581
-69.0,26.0,25.390446555089515
-69.0,27.0,24.119930156005793
-69.0,28.0,22.84983969993811
-69.0,29.0,21.580489873733477
-69.0,30.0,20.31211909920446
-69.0,31.0,19.048891195120643
-69.0,32.0,17.788367702373982
-69.0,33.0,16.51613190349492
-69.0,34.0,15.243693345594728
-69.0,35.0,13.973631937483242
-69.0,36.0,12.711150496142414
-69.0,37.0,11.454803466830086
-69.0,38.0,10.187331628348094
-69.0,39.0,8.89448505257705
-69.0,40.0,7.560764491331364
-69.0,41.0,6.3501635363123405
-69.0,42.0,5.0957148384295445
-69.0,43.0,3.8650660306174247
-69.0,44.0,2.7323745474015166
-69.0,45.0,1.849637543158281
-69.0,46.0,1.2141306080689478
-69.0,47.0,0.6440535360811012
-69.0,48.0,0.2084123805292119
-69.0,49.0,-0.10606815649366984
-69.0,50.0,-0.3481670678852116
-69.0,51.0,-0.40160942120281634
-69.0,52.0,-0.29967938821206674
-69.0,53.0,-0.11250699000631126
-69.0,54.0,0.03647510769954051
-69.0,55.0,0.0566708773443613
-69.0,56.0,0.042017427489382524
-69.0,57.0,0.013759768696192748
-69.0,58.0,-0.002173302748928181
-69.0,59.0,-0.012000642013017503
-69.0,60.0,-0.01500847935059233
-69.0,61.0,-0.011389923684156101
-69.0,62.0,-0.0064967438357355824
-69.0,63.0,-0.008838251660284699
-69.0,64.0,-0.009157700539804258
-69.0,65.0,-0.006907517818579617
-69.0,66.0,-0.002770385878924078
-69.0,67.0,0.0003962678935651204
-69.0,68.0,-0.00042176247783798164
-69.0,69.0,-0.0016360341863752067
-69.0,70.0,-0.0019219004920505694
-69.0,71.0,-0.0014695499194891785
-69.0,72.0,-0.0007235045345299836
-69.0,73.0,-0.00012775768270526942
-69.0,74.0,0.00016689396947913615
-69.0,75.0,0.00022432309681178666
-69.0,76.0,9.382206287360786e-05
-69.0,77.0,-0.00013220868120390685
-69.0,78.0,-0.0003131338787430119
-69.0,79.0,-0.0003297943880533634
-69.0,80.0,-0.0002368909216810839
-69.0,81.0,-0.00011745098100608009
-69.0,82.0,-4.7607839147980615e-05
-69.0,83.0,1.4159013727688334e-05
-69.0,84.0,3.659148757522277e-05
-69.0,85.0,2.7505124781141893e-05
-69.0,86.0,3.886926336154139e-09
-69.0,87.0,-3.01351561085454e-05
-69.0,88.0,-5.4308207362197355e-05
-69.0,89.0,-5.071197967653302e-05
-69.0,90.0,-3.260440636588331e-05
-69.0,91.0,-1.0942428338042991e-05
-69.0,92.0,1.9862779601285288e-07
-69.0,93.0,3.0762843760282195e-06
-69.0,94.0,2.4261905084032627e-06
-69.0,95.0,6.985269795682523e-07
-69.0,96.0,-3.526193020554706e-07
-69.0,97.0,-1.9248443598266045e-06
-69.0,98.0,-2.598425517002821e-06
-69.0,99.0,-2.4145078305512496e-06
-69.0,100.0,-1.6079751608226162e-06
-69.0,101.0,-7.878453482734488e-07
-69.0,102.0,-1.9562236602139865e-07
-69.0,103.0,1.9827889422028345e-07
-69.0,104.0,2.1344161315132954e-07
-69.0,105.0,-1.0609817441406238e-07
-69.0,106.0,-6.387366832062613e-07
-69.0,107.0,-7.339301200885028e-07
-69.0,108.0,-5.288010275183058e-07
-69.0,109.0,-2.3108771215155465e-07
-69.0,110.0,-8.32446225234606e-08
-69.0,111.0,3.0113007785389706e-08
-69.0,112.0,1.0285921217787235e-07
-69.0,113.0,1.0132962641106367e-07
-69.0,114.0,5.7596648061628704e-08
-68.0,-115.0,-4.575344532611095e-10
-68.0,-114.0,9.285423764528945e-09
-68.0,-113.0,2.2567566003249253e-08
-68.0,-112.0,2.9631573395790273e-08
-68.0,-111.0,2.0721267321563608e-08
-68.0,-110.0,-1.2282704567451022e-08
-68.0,-109.0,-5.737729089393303e-08
-68.0,-108.0,-9.248207698876871e-08
-68.0,-107.0,-9.356910907404334e-08
-68.0,-106.0,-3.6610433371842154e-08
-68.0,-105.0,8.028549377774796e-08
-68.0,-104.0,1.6474723252592284e-07
-68.0,-103.0,1.9442735913810743e-07
-68.0,-102.0,1.5461429543158615e-07
-68.0,-101.0,3.0596463223643224e-08
-68.0,-100.0,-1.6672138446781724e-07
-68.0,-99.0,-3.447431181375512e-07
-68.0,-98.0,-4.132618918122432e-07
-68.0,-97.0,-2.819478189781878e-07
-68.0,-96.0,1.3853277959801403e-07
-68.0,-95.0,9.156391498878646e-07
-68.0,-94.0,1.6671428713025715e-06
-68.0,-93.0,1.824802633160843e-06
-68.0,-92.0,8.20377124781388e-07
-68.0,-91.0,-8.755794118695617e-07
-68.0,-90.0,1.3521173600604453e-06
-68.0,-89.0,4.810643441640801e-06
-68.0,-88.0,5.887848404233663e-06
-68.0,-87.0,9.715818192011845e-07
-68.0,-86.0,-1.1791759468342105e-05
-68.0,-85.0,-2.573097089797211e-05
-68.0,-84.0,-3.27008906061862e-05
-68.0,-83.0,-2.4688879473055188e-05
-68.0,-82.0,6.140235127267816e-06
-68.0,-81.0,4.5190996389516304e-05
-68.0,-80.0,7.315246610035531e-05
-68.0,-79.0,7.678096633891554e-05
-68.0,-78.0,4.283281918432754e-05
-68.0,-77.0,-4.0786900061963375e-05
